Date,Close,High,Low,Open,Volume
2022-08-12,3247.08544921875,3263.7429970209037,3227.707226872457,3263.7429970209037,1472354
2022-08-16,3238.63720703125,3259.7815138010574,3233.6733860089507,3256.1062493510058,839942
2022-08-17,3246.65576171875,3262.740461501129,3218.0180650750426,3231.382323508773,1622326
2022-08-18,3227.706787109375,3237.9686275415897,3209.3309333121533,3236.0594479262936,1430659
2022-08-19,3232.0029296875,3266.1295204683693,3218.16137538477,3233.1961671273907,1398410
2022-08-22,3202.219482421875,3230.4276595802385,3195.394025045726,3212.1948999132987,1536532
2022-08-23,3135.446044921875,3190.1438591582005,3121.5089393106236,3169.190657690176,1849256
2022-08-24,3107.5244140625,3157.7834805294233,3102.608136102807,3142.510041687685,1691923
2022-08-25,3072.06103515625,3129.288650546516,3068.767746756177,3127.23637557298,1946930
2022-08-26,3075.87939453125,3109.0991682079834,3070.724702518552,3087.430025037324,1457962
2022-08-29,2990.300537109375,2999.9895310462725,2941.09138281145,2983.0933369963586,2539173
2022-08-30,3065.331298828125,3079.984347180501,2999.417051931063,3011.731168558649,3431525
2022-09-01,2989.48876953125,3045.1414003554723,2979.274705488849,3045.1414003554723,3546935
2022-09-02,2988.248291015625,3019.3680166568424,2978.6070723377884,3019.3680166568424,2052900
2022-09-05,2991.1123046875,3005.0016362251235,2970.922818788809,2981.8050519015123,2147912
2022-09-06,2985.05029296875,2998.223679756344,2965.2903293144427,2993.1165307415126,1936453
2022-09-07,3006.576416015625,3018.317685239789,2961.1378439506134,2961.1378439506134,1291534
2022-09-08,3025.7158203125,3038.9369838108414,3016.599673099365,3026.0500200032566,1346113
2022-09-09,3071.5361328125,3086.666476118127,3024.618131925247,3049.9147645577286,1561185
2022-09-12,3095.6875,3121.3183339443217,3078.5526566305225,3092.7759539774643,1785928
2022-09-13,3082.705078125,3115.256454846969,3078.552518715293,3115.256454846969,1972678
2022-09-14,2978.7021484375,2998.748535783623,2972.401995104077,2992.6392538140913,5090269
2022-09-15,2963.381103515625,2995.264311385595,2959.228544433223,2987.866240024512,2138023
2022-09-16,2872.074462890625,2953.835224167203,2863.7695777260524,2936.3184070284456,5322221
2022-09-19,2891.261474609375,2903.8620126689057,2852.123294951444,2898.134474182379,2072220
2022-09-20,2902.23974609375,2940.089142752847,2892.4074234230934,2911.4992215975035,1544295
2022-09-21,2864.9150390625,2903.2895047947522,2862.0034933808606,2890.4980939020566,2253818
2022-09-22,2870.833251953125,2892.359298408901,2844.0094185863686,2854.2234827667107,2017983
2022-09-23,2846.634765625,2885.247879217424,2843.72321991355,2867.587966639914,2652374
2022-09-26,2858.423828125,2888.445866133374,2793.225526113894,2825.4429343911615,2925489
2022-09-27,2880.427001953125,2887.6342016954604,2840.8593005770877,2872.7425073014188,2227447
2022-09-28,2897.801025390625,2911.451708931333,2844.6781853852276,2844.6781853852276,2739767
2022-09-29,2861.192626953125,2917.083917543226,2854.224073407211,2915.317832838001,2493902
2022-09-30,2868.113525390625,2882.575471144334,2816.1361447928793,2855.0356885715737,2817353
2022-10-03,2849.4033203125,2883.529912170826,2838.9506066198796,2858.9969962429523,1763331
2022-10-04,2950.7802734375,2957.319307024922,2885.7250694436216,2892.3594221819903,2145875
2022-10-06,2961.090087890625,2982.1388417552057,2952.021483858399,2969.7291730795278,1790816
2022-10-07,2925.722412109375,2964.0015592850946,2919.231387408382,2956.7465830197666,1939879
2022-10-10,2976.936279296875,2985.0025170701933,2868.5425531806627,2873.3155025203973,3064063
2022-10-11,2930.161376953125,3002.1851359080347,2914.69706769696,2959.228591833039,4730645
2022-10-12,2959.9443359375,2968.678739425935,2923.001757118747,2944.8139943163847,1665247
2022-10-13,2962.37890625,2968.774612018755,2913.7425970787276,2959.944655375291,2054781
2022-10-14,2958.417236328125,3006.9582266369353,2931.5456234927074,3002.185277070845,2245977
2022-10-17,2978.1328125,2994.0677753006244,2939.5632301876703,2940.7116559797037,1517005
2022-10-18,3009.667724609375,3019.860557831648,2994.211292964294,3014.7401913453245,1793722
2022-10-19,2987.798828125,3023.353525248653,2978.3716905899996,3023.353525248653,1194289
2022-10-20,3021.727294921875,3024.3113116528916,2971.672981861465,2971.672981861465,1587601
2022-10-21,3002.680908203125,3024.6932952236893,2992.727574491529,3022.2050786244413,1021913
2022-10-24,3025.9375,3041.53762960198,3019.525242729467,3033.976946704341,260949
2022-10-25,3026.32080078125,3047.519595293748,3015.8408024183273,3043.930618774206,2069643
2022-10-27,3021.82275390625,3037.7100517988883,2999.762696127038,3024.9811003135037,2438421
2022-10-28,3027.42138671875,3042.0165581871643,3009.955033977861,3014.7403360986527,1355739
2022-10-31,3056.03759765625,3061.636494962743,3041.3468593893635,3061.636494962743,1919414
2022-11-01,3119.730224609375,3122.5058403956828,3065.895568732171,3076.471134529298,2991060
2022-11-02,3102.502685546875,3129.5875418916535,3083.696541946145,3129.5875418916535,1405955
2022-11-03,3069.05322265625,3089.4386544793397,3057.807763744202,3089.4386544793397,1422652
2022-11-04,3079.245849609375,3081.7821997090077,3030.19650710224,3078.863118935658,1464013
2022-11-07,3094.8466796875,3103.556024228286,3057.9042823429463,3090.348541796352,1474498
2022-11-09,3077.95361328125,3110.2543961891824,3064.1718057128287,3110.2543961891824,1162267
2022-11-10,3068.00048828125,3086.5196999438404,3033.8813794796815,3033.8813794796815,1573092
2022-11-11,3173.564208984375,3198.1129470644687,3115.27932735024,3129.2046021221327,3265394
2022-11-14,3192.275146484375,3205.1954626221473,3166.913044436156,3181.2689512559027,1342074
2022-11-15,3189.499755859375,3196.534009987308,3150.643008044494,3178.3977611530267,1400708
2022-11-16,3211.272705078125,3223.2836261665625,3178.8282173391362,3195.5288745797416,1748235
2022-11-17,3205.195556640625,3215.7232219505822,3175.2874165555195,3196.5820122961145,1417986
2022-11-18,3199.883544921875,3218.3548573576004,3178.397585691648,3206.152337267998,1164540
2022-11-21,3142.5078125,3190.55219768189,3132.4586783348564,3179.8331679705348,1304194
2022-11-22,3172.607421875,3176.4356635903882,3115.4709610042983,3139.1582066182623,1149739
2022-11-23,3166.2431640625,3187.0113292967194,3149.685971386037,3187.0113292967194,1150011
2022-11-24,3235.007568359375,3247.257988024385,3166.2429198603863,3173.8515031931165,1296591
2022-11-25,3244.099609375,3257.211523449345,3204.238138185766,3237.7352513388428,1588981
2022-11-28,3249.458984375,3270.275045905125,3221.034340189462,3221.464970593108,2195437
2022-11-29,3251.469482421875,3281.760352845659,3237.735571209351,3237.735571209351,1576028
2022-11-30,3245.200439453125,3268.265454816296,3230.0788384557045,3237.7353216283404,3410702
2022-12-01,3326.40673828125,3330.57004429955,3273.1464228461095,3277.9317246338965,2180856
2022-12-02,3291.474609375,3319.9471599789076,3266.447570122238,3309.6110932401793,2411749
2022-12-05,3278.79296875,3291.4740184228804,3260.704621547458,3285.5881907168837,1475065
2022-12-06,3239.984619140625,3261.614044657398,3223.3795272224343,3254.0533607257175,1166999
2022-12-07,3235.438720703125,3247.976072674858,3209.980818719633,3223.666830182077,1167505
2022-12-08,3206.6787109375,3235.4384221596865,3196.0552472300787,3215.722884819591,1285619
2022-12-09,3151.36083984375,3229.21780197916,3135.6651417119892,3229.21780197916,1797896
2022-12-12,3145.331298828125,3154.4712729432727,3097.1434449106673,3115.7103243527986,1527610
2022-12-13,3189.02099609375,3193.1840685659777,3127.481966726962,3136.4782408654655,1378016
2022-12-14,3220.843017578125,3231.9926767608254,3197.4427060011717,3205.0036226676916,1213311
2022-12-15,3163.18017578125,3220.268730743576,3157.2941145840955,3214.574268537397,1415694
2022-12-16,3101.114990234375,3150.64286639968,3086.711184347589,3134.3728394468258,2703680
2022-12-19,3064.555419921875,3106.139649190197,3057.329566888949,3088.4340311005285,2120965
2022-12-20,3104.65625,3109.4894520817334,3027.804247896983,3061.5406293023016,1529971
2022-12-21,3128.199462890625,3142.0768371190466,3100.8753448335488,3109.4888874580865,1432566
2022-12-22,3119.730224609375,3152.55744816908,3105.7572807894417,3152.55744816908,1384101
2022-12-23,3089.726318359375,3126.573147129029,3078.8635883630454,3078.8635883630454,1360281
2022-12-26,3113.2216796875,3131.50162677863,3086.5676877590995,3089.7260338085257,870157
2022-12-27,3119.53857421875,3133.22458554949,3092.7408812970975,3128.8220139637115,835883
2022-12-28,3117.241943359375,3125.8554881228356,3087.4772674360297,3110.255354764208,910795
2022-12-29,3128.391357421875,3131.023273669037,3089.3911439412045,3092.358124810031,1037927
2022-12-30,3116.8583984375,3157.3420980171363,3106.8092647517833,3144.948213202881,1163131
2023-01-02,3121.404541015625,3126.5728072808856,3096.2817059489025,3120.9739105745166,709547
2023-01-03,3169.162109375,3177.4405885297742,3105.94822201932,3112.360480090008,1245178
2023-01-04,3172.31982421875,3184.474676932699,3145.091505464248,3164.711241578913,1231668
2023-01-05,3168.922607421875,3193.9975417739574,3141.0241581211785,3187.2023198494617,1826057
2023-01-06,3073.6474609375,3159.782899363974,3062.593366274636,3158.2994089707186,2488376
2023-01-09,3177.392822265625,3184.1401452290934,3082.8352022403087,3090.348220301996,2885060
2023-01-10,3145.283203125,3156.385197220969,3091.4008895646434,3143.9434120287697,3864655
2023-01-11,3185.76708984375,3205.6739940393218,3130.6882139267436,3148.8246964749587,2720512
2023-01-12,3191.1748046875,3206.15270820468,3173.182020369687,3186.054437496531,2250391
2023-01-13,3229.6484375,3233.9073098359395,3163.0848354565787,3199.3573336014506,1742837
2023-01-16,3198.469970703125,3216.649316808273,3163.9339207761645,3182.113266881313,1843607
2023-01-17,3241.01611328125,3244.2779916443565,3185.950397624615,3194.584409542297,1688475
2023-01-18,3252.144775390625,3270.3241219090673,3235.1165837200692,3242.5514279705935,2421189
2023-01-19,3235.931884765625,3249.26654305831,3224.3238415172664,3242.5512003357217,1585044
2023-01-20,3226.3388671875,3256.6056918908125,3219.14385639351,3228.161509570274,1529349
2023-01-23,3276.031982421875,3279.9653483878024,3219.143621924313,3250.2259726054035,1067916
2023-01-24,3296.562255859375,3311.575751957274,3278.3348944615573,3285.7217256592053,1387863
2023-01-25,3290.278076171875,3295.3145831767306,3266.534543148986,3286.009083743606,874110
2023-01-27,3272.338623046875,3305.8673234342004,3244.7577508621007,3286.680629740444,1785879
2023-01-30,3294.019775390625,3317.8113247896295,3247.875912975965,3280.9249493217903,1953798
2023-01-31,3222.11767578125,3308.7456531781277,3214.7308448245594,3308.7456531781277,2820375
2023-02-01,3269.74853515625,3279.965356078484,3218.5679349644092,3226.2426126036685,2205161
2023-02-02,3319.681884765625,3327.9322573243953,3281.0208815994665,3287.640197708476,1813847
2023-02-03,3340.691650390625,3361.509168891985,3312.487066493937,3361.509168891985,1804469
2023-02-06,3319.250244140625,3331.913416084789,3297.0897517914855,3331.913416084789,1138714
2023-02-07,3331.338134765625,3350.956484749077,3320.641411127572,3327.836422188442,1455647
2023-02-08,3376.95458984375,3395.949231888725,3336.6145138647066,3336.6145138647066,1986946
2023-02-09,3396.86083984375,3403.336349971705,3362.756439660663,3372.0619407057225,1655427
2023-02-10,3393.694580078125,3398.2994335691774,3365.4899988282914,3376.8582089268975,1187821
2023-02-13,3340.787353515625,3404.679143727071,3332.153340471516,3404.679143727071,1087939
2023-02-14,3357.767578125,3381.5111126639817,3352.8748773228444,3362.468224611322,1579818
2023-02-15,3377.4814453125,3382.6139793803054,3319.4416989277843,3345.1999279918105,1429449
2023-02-16,3413.36083984375,3429.621515993147,3383.5734508833093,3383.7652709787526,1618931
2023-02-17,3358.7744140625,3394.989297077358,3348.0779264067123,3382.757780297505,1061369
2023-02-20,3345.48828125,3378.777151831832,3333.7364299978876,3359.590455910016,1296082
2023-02-21,3310.6640625,3366.2094481597255,3304.668220601818,3351.91545475949,1139541
2023-02-22,3263.22509765625,3306.8268142919965,3256.941408332268,3276.0800893531477,1218430
2023-02-23,3274.976806640625,3312.0069850914083,3269.4126186044764,3281.8839695557263,1441570
2023-02-24,3262.169677734375,3294.307390617472,3244.7578463797577,3283.3230549969585,977592
2023-02-27,3196.35986328125,3252.145090244502,3181.1543124633536,3252.145090244502,1128022
2023-02-28,3178.13232421875,3254.063578480871,3165.7087514296522,3193.1458198624937,4116217
2023-03-01,3248.019287109375,3251.1851383060953,3180.194373999618,3187.86905122194,1669307
2023-03-02,3186.382080078125,3232.861797811115,3183.0724223223824,3224.3238129673077,1556538
2023-03-03,3206.240478515625,3221.4460276916975,3195.64001710487,3217.608688766514,1043190
2023-03-06,3234.73291015625,3266.4867492616027,3222.405365163581,3225.187342201673,1334132
2023-03-08,3252.5283203125,3257.9006883953557,3195.400125469975,3227.201977550641,1844590
2023-03-09,3201.15625,3247.348124466536,3195.4002415075925,3247.348124466536,1648500
2023-03-10,3195.5439453125,3201.5397872993517,3156.211221878753,3178.1798932335464,1024404
2023-03-13,3148.48828125,3232.765923228851,3138.942948405277,3197.4623615631995,1901233
2023-03-14,3084.212890625,3170.025328348801,3078.8885364673056,3146.617656540052,2670334
2023-03-15,3068.815673828125,3127.766978430258,3062.1963580924657,3117.837770614196,1780522
2023-03-16,3055.481201171875,3088.866097559379,3043.009849330357,3077.545900583791,1901060
2023-03-17,3050.01318359375,3090.401038240357,3016.1486182322737,3022.3842944468124,6739966
2023-03-20,3015.47705078125,3040.7553816225704,2969.1891478002926,3040.7553816225704,2289468
2023-03-21,2979.78955078125,3028.379758761308,2971.491165250688,3015.4767541251367,1815297
2023-03-22,3003.485107421875,3015.6686111956114,2979.7895873178227,3002.7656064012303,1123939
2023-03-23,2997.585205078125,3018.4029563299578,2974.8970321362567,2988.231691352447,1372218
2023-03-24,2993.6044921875,3041.091568733977,2979.6941364314616,3020.8495090866945,1329577
2023-03-27,2995.330322265625,3024.5420125677333,2979.693122206131,3007.5138242486223,1524217
2023-03-28,2989.1904296875,3021.4721778120193,2983.6742560267944,2999.83913687405,1303530
2023-03-29,3011.255615234375,3021.90432415691,2977.8709548327965,3001.7582953291976,1740616
2023-03-31,3075.53125,3082.3426205620954,3023.823199505672,3060.2299072384208,2382581
2023-04-03,3069.87109375,3093.8064480915664,3044.688557434082,3093.8064480915664,1521830
2023-04-05,3108.052734375,3131.6044490608783,3055.9608112027677,3055.9608112027677,2655065
2023-04-06,3089.729736328125,3124.889499469784,3084.261574469411,3093.8549230680715,1703464
2023-04-10,3130.692626953125,3138.942998690944,3084.260923224751,3089.057596511259,2203187
2023-04-11,3083.110107421875,3139.854664954485,3062.3403692804245,3131.2686656702417,2348779
2023-04-12,3109.827392578125,3128.342600059477,3068.9118592555783,3096.684553371314,2417727
2023-04-13,3059.1748046875,3098.6513371710666,3050.68459820557,3079.464641584868,4174070
2023-04-17,3011.83154296875,3034.7595505345344,2945.3976094281907,3006.6512288397944,5505048
2023-04-18,3003.436767578125,3028.475494061607,2984.106269275058,3026.6526178131185,2617302
2023-04-19,2963.9609375,3012.311318481024,2946.596883667027,3003.437471444098,3298034
2023-04-20,2978.54296875,2986.4094678877786,2952.832747240149,2964.344765747908,2419999
2023-04-21,3032.31298828125,3035.766452455155,2974.7048963494417,2983.530728188388,1929184
2023-04-24,3045.696044921875,3051.5958600147746,2999.024268289194,3022.9598579372287,1640676
2023-04-25,3046.8466796875,3061.42851871755,3019.5056436764503,3053.5620218656522,2024090
2023-04-26,3068.09619140625,3077.9293721270374,3051.64369490967,3051.64369490967,2000029
2023-04-27,3058.311279296875,3069.1037956221207,3041.7147406830886,3055.481288525218,2434446
2023-04-28,3088.33837890625,3096.0130568688965,3066.273679763641,3070.25482527173,2931312
2023-05-02,3088.48193359375,3103.4476480856188,3079.464281407986,3103.4476480856188,2321159
2023-05-03,3050.58837890625,3085.22045594313,3044.1128695537577,3085.22045594313,2468285
2023-05-04,3089.729736328125,3093.3272420526228,3048.7661846543665,3050.8286609180336,1953253
2023-05-05,3099.32275390625,3112.0819530222557,3079.5125848508687,3089.0579188445327,1710027
2023-05-08,3118.413818359375,3122.490991290485,3099.8986097355796,3113.0414497533434,928235
2023-05-09,3149.73583984375,3163.8860275046636,3114.0006201577135,3120.3323232367843,1107375
2023-05-10,3153.1416015625,3172.0404498848784,3133.2354048786615,3156.2114260158023,1559987
2023-05-11,3148.680419921875,3175.1101388238253,3138.9432660060643,3174.438651349042,1719623
2023-05-12,3141.14990234375,3156.211411476973,3127.431368211225,3145.802535477491,1027479
2023-05-15,3122.6826171875,3158.1299892707284,3116.2551212207477,3150.4553112895114,1150390
2023-05-16,3125.656494140625,3151.4147264574367,3118.269663237718,3123.7858381774836,986306
2023-05-17,3078.217529296875,3146.618147454488,3068.1925274683886,3123.5460986466387,1588815
2023-05-18,3069.72705078125,3097.6435483622195,3065.074184078142,3094.765544433508,1369364
2023-05-19,3091.7919921875,3102.9681479765536,3072.797117912635,3079.4644473658177,1152449
2023-05-22,3164.557373046875,3173.91088650488,3086.227787363073,3098.6511250622157,1333243
2023-05-23,3162.974609375,3192.6179587624883,3156.307279863017,3171.560608341515,1687418
2023-05-24,3169.018310546875,3182.304955344394,3142.780413349906,3142.780413349906,1016555
2023-05-25,3159.569091796875,3171.5607765235977,3134.242747339074,3160.0487591859437,1374917
2023-05-26,3193.529296875,3202.88281051553,3157.1706042035107,3159.5689410344157,1791115
2023-05-29,3185.3271484375,3234.8766933080315,3177.3166097972125,3224.132191228528,1210372
2023-05-30,3181.345703125,3191.658551207791,3167.0997232777127,3180.194548321064,1344224
2023-05-31,3155.7314453125,3192.3779834254315,3132.3715520550872,3174.4384716641016,5815424
2023-06-01,3188.828857421875,3204.1782141363005,3163.406485363608,3179.2355094753593,1177314
2023-06-02,3171.177001953125,3200.2446571292,3163.35828331498,3190.987170597393,2030661
2023-06-05,3155.155517578125,3191.706260048188,3151.462219842601,3180.1942446828207,1861468
2023-06-06,3100.857666015625,3155.1080913391725,3089.633496620686,3146.617885371964,2022849
2023-06-07,3141.7255859375,3145.515145940189,3109.204228421223,3120.716246545584,1567196
2023-06-08,3104.8388671875,3137.0245945026663,3101.5292091826054,3128.390581857246,1759366
2023-06-09,3078.79296875,3117.8378450750397,3075.0036434423478,3113.041171467232,1775689
2023-06-12,3114.864013671875,3122.0590245453777,3080.423988642411,3084.261327774946,2324605
2023-06-13,3111.793701171875,3132.2275756904064,3107.2848752408045,3127.4309025270218,1371928
2023-06-14,3118.845458984375,3123.450312882548,3094.6702687847164,3111.794254495367,1658544
2023-06-15,3108.45556640625,3138.5609937182076,3102.3667620188758,3136.483178898009,2273810
2023-06-16,3068.443115234375,3092.1216117651616,3050.1769408638156,3089.802179956153,4156189
2023-06-19,3102.75341796875,3107.102530479832,3068.5404939300206,3083.037535633627,1468186
2023-06-20,3119.473388671875,3124.1124892110142,3093.717072276403,3106.232804431307,1528452
2023-06-21,3148.949951171875,3152.0426054710088,3115.848380536578,3141.024950794596,1645987
2023-06-22,3129.910888671875,3158.083374930768,3121.792640776404,3150.6899790243365,1529603
2023-06-23,3108.504150390625,3140.4457773657346,3101.545381496393,3128.7516384410424,1119505
2023-06-26,3082.69873046875,3106.135611161812,3066.6071108901274,3097.5341287118995,1978803
2023-06-27,3090.14111328125,3102.0284984562527,3075.595701230574,3094.635101729902,863542
2023-06-28,3107.6337890625,3122.6140638177994,3086.323092945527,3100.4336396774515,1575872
2023-06-30,3191.5234375,3199.0135750246045,3106.3292579728854,3112.0313328033917,2672406
2023-07-03,3162.577880859375,3207.518708187427,3159.1468672810756,3203.1695958653577,1687264
2023-07-04,3197.90234375,3203.846036132088,3167.410187225788,3179.684301319629,1656681
