Date,Close,High,Low,Open,Volume
2022-08-12,3247.08544921875,3263.7429970209037,3227.707226872457,3263.7429970209037,1472354
2022-08-16,3238.63671875,3259.7810223319334,3233.672898476084,3256.105758435992,839942
2022-08-17,3246.655517578125,3262.740216150974,3218.0178230879033,3231.3820805166733,1622326
2022-08-18,3227.70703125,3237.9688724584103,3209.3311760628467,3236.0596926987064,1430659
2022-08-19,3232.0029296875,3266.1295204683693,3218.16137538477,3233.1961671273907,1398410
2022-08-22,3202.2197265625,3230.4279058714847,3195.3942686659707,3212.19514481446,1536532
2022-08-23,3135.446044921875,3190.1438591582005,3121.5089393106236,3169.190657690176,1849256
2022-08-24,3107.52392578125,3157.7829843510312,3102.607648594045,3142.5095479091883,1691923
2022-08-25,3072.061279296875,3129.2888992350927,3068.7679906350804,3127.2366240984597,1946930
2022-08-26,3075.87939453125,3109.0991682079834,3070.724702518552,3087.430025037324,1457962
2022-08-29,2990.300537109375,2999.9895310462725,2941.09138281145,2983.0933369963586,2539173
2022-08-30,3065.3310546875,3079.9841018728234,2999.4168130402277,3011.7309286870473,3431525
2022-09-01,2989.4892578125,3045.141897726616,2979.2751921018084,3045.141897726616,3546935
2022-09-02,2988.248046875,3019.367769973728,2978.6068289848536,3019.367769973728,2052900
2022-09-05,2991.11181640625,3005.0011456765224,2970.9223338033717,2981.8045651396155,2147912
2022-09-06,2985.050048828125,2998.2234345382967,2965.2900867899407,2993.116285941168,1936453
2022-09-07,3006.57666015625,3018.317930333831,2961.138084401526,2961.138084401526,1291534
2022-09-08,3025.716064453125,3038.9372290182628,3016.599916504422,3026.0502641708476,1346113
2022-09-09,3071.53564453125,3086.665985431611,3024.6176511025387,3049.914279713622,1561185
2022-09-12,3095.687255859375,3121.3180877823274,3078.552413841233,3092.775710066458,1785928
2022-09-13,3082.704833984375,3115.2562081283763,3078.5522749035376,3115.2562081283763,1972678
2022-09-14,2978.702392578125,2998.7487815672916,2972.402238728328,2992.6394990970302,5090269
2022-09-15,2963.381103515625,2995.264311385595,2959.228544433223,2987.866240024512,2138023
2022-09-16,2872.074462890625,2953.835224167203,2863.7695777260524,2936.3184070284456,5322221
2022-09-19,2891.26171875,2903.862257873531,2852.1235357872074,2898.1347189033663,2072220
2022-09-20,2902.23974609375,2940.089142752847,2892.4074234230934,2911.4992215975035,1544295
2022-09-21,2864.915283203125,2903.28975220555,2862.0037372733714,2890.498340222803,2253818
2022-09-22,2870.833740234375,2892.3597903513755,2844.0099023053285,2854.2239682229138,2017983
2022-09-23,2846.634521484375,2885.247631765159,2843.722976022633,2867.5877207022454,2652374
2022-09-26,2858.42431640625,2888.446359543044,2793.2260032578497,2825.4434170385543,2925489
2022-09-27,2880.42724609375,2887.6344464469566,2840.859541364014,2872.7427507907173,2227447
2022-09-28,2897.80078125,2911.4514636406343,2844.6779457202183,2844.6779457202183,2739767
2022-09-29,2861.192626953125,2917.083917543226,2854.224073407211,2915.317832838001,2493902
2022-09-30,2868.11279296875,2882.5747350293536,2816.1354256443183,2855.0349594893482,2817353
2022-10-03,2849.403076171875,2883.5296651061894,2838.950363374857,2858.996751280328,1763331
2022-10-04,2950.780517578125,2957.3195517065715,2885.725308201732,2892.3596614890116,2145875
2022-10-06,2961.09033203125,2982.1390876312917,2952.0217272513214,2969.729417932442,1790816
2022-10-07,2925.722412109375,2964.0015592850946,2919.231387408382,2956.7465830197666,1939879
2022-10-10,2976.9365234375,2985.0027618723366,2868.5427884318424,2873.3157381630103,3064063
2022-10-11,2930.1611328125,3002.1848857664,2914.696824844819,2959.2283452705374,4730645
2022-10-12,2959.94482421875,2968.679229148038,2923.0022393058384,2944.8144801016883,1665247
2022-10-13,2962.37890625,2968.774612018755,2913.7425970787276,2959.944655375291,2054781
2022-10-14,2958.417236328125,3006.9582266369353,2931.5456234927074,3002.185277070845,2245977
2022-10-17,2978.133056640625,2994.0680207475616,2939.563471166448,2940.7118970526262,1517005
2022-10-18,3009.66796875,3019.8608027991036,2994.211535851112,3014.740435897422,1793722
2022-10-19,2987.79931640625,3023.354019340432,2978.3721773306183,3023.354019340432,1194289
2022-10-20,3021.727294921875,3024.3113116528916,2971.672981861465,2971.672981861465,1587601
2022-10-21,3002.681396484375,3024.693787084486,2992.728061154217,3022.205570080616,1021913
2022-10-24,3025.937744140625,3041.537875001264,3019.5254863527343,3033.9771914936096,260949
2022-10-25,3026.32080078125,3047.519595293748,3015.8408024183273,3043.930618774206,2069643
2022-10-27,3021.822265625,3037.709560950489,2999.7622114103624,3024.980611521912,2438421
2022-10-28,3027.421630859375,3042.0168035047886,3009.9552767099453,3014.7405792166383,1355739
2022-10-31,3056.03759765625,3061.636494962743,3041.3468593893635,3061.636494962743,1919414
2022-11-01,3119.72998046875,3122.5055960378463,3065.8953288044827,3076.4708937739983,2991060
2022-11-02,3102.502685546875,3129.5875418916535,3083.696541946145,3129.5875418916535,1405955
2022-11-03,3069.0537109375,3089.439146003878,3057.808250236318,3089.439146003878,1422652
2022-11-04,3079.24609375,3081.7824440507297,3030.1967473539466,3078.8633630459376,1464013
2022-11-07,3094.84619140625,3103.5555345729417,3057.9037998901854,3090.3480542247835,1474498
2022-11-09,3077.953857421875,3110.2546428918777,3064.1720487602925,3110.2546428918777,1162267
2022-11-10,3068.000244140625,3086.5194543295215,3033.881138054134,3033.881138054134,1573092
2022-11-11,3173.564453125,3198.1131930936153,3115.2795670070395,3129.204842850196,3265394
2022-11-14,3192.275634765625,3205.1959528796515,3166.913528838091,3181.269437853676,1342074
2022-11-15,3189.49951171875,3196.533765308245,3150.642766878163,3178.3975178622054,1400708
2022-11-16,3211.273193359375,3223.2841162741,3178.8287006871287,3195.5293604671065,1748235
2022-11-17,3205.19580078125,3215.7234668931023,3175.2876584180326,3196.582255780643,1417986
2022-11-18,3199.88330078125,3218.3546118076747,3178.3973431903314,3206.152092649085,1164540
2022-11-21,3142.50732421875,3190.551701935528,3132.4581916150355,3179.83267388969,1304194
2022-11-22,3172.607421875,3176.4356635903882,3115.4709610042983,3139.1582066182623,1149739
2022-11-23,3166.242431640625,3187.0105920707097,3149.685242794206,3187.0105920707097,1150011
2022-11-24,3235.0078125,3247.258233089529,3166.2431588114578,3173.8517427183956,1296591
2022-11-25,3244.099609375,3257.211523449345,3204.238138185766,3237.7352513388428,1588981
2022-11-28,3249.459228515625,3270.2752916097165,3221.0345821944666,3221.4652126304672,2195437
2022-11-29,3251.469482421875,3281.760352845659,3237.735571209351,3237.735571209351,1576028
2022-11-30,3245.200439453125,3268.265454816296,3230.0788384557045,3237.7353216283404,3410702
2022-12-01,3326.406982421875,3330.570288745739,3273.1466630777095,3277.931965216712,2180856
2022-12-02,3291.47412109375,3319.9466674738323,3266.447085553681,3309.6106022684316,2411749
2022-12-05,3278.79345703125,3291.4745085926056,3260.7051071349724,3285.588680010085,1475065
2022-12-06,3239.984619140625,3261.614044657398,3223.3795272224343,3254.0533607257175,1166999
2022-12-07,3235.438720703125,3247.976072674858,3209.980818719633,3223.666830182077,1167505
2022-12-08,3206.67919921875,3235.438914820181,3196.055733893693,3215.7233744779983,1285619
2022-12-09,3151.360595703125,3229.21755180684,3135.6648987873336,3229.21755180684,1797896
2022-12-12,3145.330810546875,3154.4707832431327,3097.1429641101,3115.7098406699088,1527610
2022-12-13,3189.02099609375,3193.1840685659777,3127.481966726962,3136.4782408654655,1378016
2022-12-14,3220.843017578125,3231.9926767608254,3197.4427060011717,3205.0036226676916,1213311
2022-12-15,3163.180419921875,3220.2689792904107,3157.2943582704224,3214.574516644722,1415694
2022-12-16,3101.11474609375,3150.6426183598874,3086.710941340929,3134.3725926879197,2703680
2022-12-19,3064.554931640625,3106.1391542832553,3057.3290797590075,3088.4335390146557,2120965
2022-12-20,3104.656494140625,3109.4896966024266,3027.804485994203,3061.5408700524467,1529971
2022-12-21,3128.199951171875,3142.0773275664187,3100.875828849772,3109.489372818799,1432566
2022-12-22,3119.72998046875,3152.557201459496,3105.7570377422967,3152.557201459496,1384101
2022-12-23,3089.726318359375,3126.573147129029,3078.8635883630454,3078.8635883630454,1360281
2022-12-26,3113.221923828125,3131.501872352779,3086.5679298095033,3089.726276106609,870157
2022-12-27,3119.538330078125,3133.224340337774,3092.740639253708,3128.8217690965485,835883
2022-12-28,3117.241455078125,3125.8549984923698,3087.4767838170847,3110.2548675773296,910795
2022-12-29,3128.39111328125,3131.023029323016,3089.390902844168,3092.3578834814507,1037927
2022-12-30,3116.858642578125,3157.342345328812,3106.809508105269,3144.9484595437552,1163131
2023-01-02,3121.404541015625,3126.5728072808856,3096.2817059489025,3120.9739105745166,709547
2023-01-03,3169.162353515625,3177.440833308143,3105.948461290179,3112.3607198548434,1245178
2023-01-04,3172.3203125,3184.4751670848154,3145.091989554534,3164.7117286890552,1231668
2023-01-05,3168.9228515625,3193.997787846409,3141.0244001124465,3187.202565398395,1826057
2023-01-06,3073.6474609375,3159.782899363974,3062.593366274636,3158.2994089707186,2488376
2023-01-09,3177.392578125,3184.1399005700255,3082.8349653651862,3090.347982849598,2885060
2023-01-10,3145.283203125,3156.385197220969,3091.4008895646434,3143.9434120287697,3864655
2023-01-11,3185.767333984375,3205.6742397055086,3130.6884538464096,3148.8249377845104,2720512
